
Generated at: 2021/03/22 11:54:51
mirDIP version: 4.1.11.2.
Database version: 4.1.0.3



Gene Symbol     - PHLDA1
KLF4
IER3
ZFP36
IGFBP2
SYT7
IRS2
MYC
DUSP10
NR4A1
GPAM
IL1RN
P4HA1
MAMDC4
CYR61
MAFF
SIK1
ATF3
EGR1
LRRC31
KLF6
SDC4
UBD
FMO1
JUNB
JUN
Micro RNA       - 
Minimum Score   - Very High


Gene Symbols input verification: (2)
Provided Gene Symbol,Suggestion,Updated Symbol at Database,Correct HUGO notation,HUGO Symbol ID,Approved Gene Symbol (HUGO),Previous Gene Symbol (HUGO),Gene Symbol Synonyms (HUGO)
EGR1,P18146,,hsa-miR-215-5p,0.41880704432422,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|PACCMIT|RepTar|RNAhybrid
MAFF,Q9ULX9,,hsa-miR-130b-3p,0.418572795749274,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid
SIK1,P57059,,hsa-miR-1271-5p,0.418450510255418,8,Very High,CoMeTa|DIANA|MirAncesTar|miRcode|MirMAP|Mirza-G|RepTar|TargetScan
NR4A1,P22736,,hsa-miR-665,0.417993702959548,11,Very High,BCmicrO|CoMeTa|DIANA|MBStar|MirAncesTar|mirbase|MirMAP|Mirza-G|MultiMiTar|RNAhybrid|TargetRank
JUN,P05412,,hsa-miR-637,0.417856715620175,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MultiMiTar|PACCMIT|RepTar|RNA22|RNAhybrid|TargetSpy
GPAM,Q9HCL2,,hsa-miR-129-5p,0.417719057855048,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|TargetRank
IRS2,Q9Y4H2,,hsa-miR-1290,0.417458223221325,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|Mirza-G|RepTar|TargetSpy
IRS2,Q9Y4H2,,hsa-miR-944,0.417458116688323,9,Very High,CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|TargetRank
DUSP10,Q9Y6W6,,hsa-miR-942-5p,0.417411686380109,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNA22|RNAhybrid|TargetRank
PHLDA1,Q8WV24,,hsa-miR-200c-3p,0.416820246515171,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|Mirza-G|RepTar
SYT7,O43581,,hsa-miR-4458,0.416534787415066,9,Very High,DIANA|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|PACCMIT|RNAhybrid|TargetScan
SIK1,P57059,,hsa-miR-548x-3p,0.416391200851531,7,Very High,DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G
IRS2,Q9Y4H2,,hsa-miR-562,0.416199965562875,9,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MirAncesTar|MirMAP|miRTar2GO|MultiMiTar|RepTar
SIK1,P57059,,hsa-miR-520a-5p,0.415955484584705,10,Very High,BiTargeting|DIANA|ElMMo3|MAMI|MirAncesTar|miRDB|MirMAP|MirSNP|PACCMIT|RepTar
GPAM,Q9HCL2,,hsa-miR-299-5p,0.415903824889662,11,Very High,BiTargeting|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|TargetRank
KLF6,Q99612,,hsa-miR-342-3p,0.415868231065589,14,Very High,BCmicrO|BiTargeting|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|miRTar2GO|PITA|RNAhybrid
SIK1,P57059,,hsa-miR-412-3p,0.415449443791336,11,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|RepTar|TargetRank
IRS2,Q9Y4H2,,hsa-miR-563,0.41539574473551,12,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|RepTar|TargetRank|TargetSpy
PHLDA1,Q8WV24,,hsa-miR-613,0.415342482796886,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|Mirza-G|MultiMiTar|RepTar|TargetSpy
ATF3,P18847,,hsa-miR-195-5p,0.414875824912055,13,Very High,BCmicrO|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar|RNAhybrid
EGR1,P18146,,hsa-miR-890,0.414752503722933,12,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar|RNAhybrid
KLF4,O43474,,hsa-miR-212-5p,0.414214029767,9,Very High,DIANA|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RNAhybrid|TargetScan
ZFP36,P26651,,hsa-miR-34c-5p,0.414032956708812,13,Very High,BCmicrO|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid
IRS2,Q9Y4H2,,hsa-miR-590-3p,0.413979865649961,9,Very High,CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|MirMAP|Mirza-G|TargetRank
SYT7,O43581,,hsa-miR-877-5p,0.41396328303297,12,Very High,BiTargeting|CoMeTa|DIANA|MBStar|MirAncesTar|MirMAP|Mirza-G|MultiMiTar|PITA|RepTar|RNAhybrid|TargetScan
ATF3,P18847,,hsa-miR-486-3p,0.413884943969915,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|PACCMIT|PITA|RepTar|RNA22|RNAhybrid|TargetRank
MAFF,Q9ULX9,,hsa-miR-28-5p,0.413384944383008,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar|RNAhybrid
SIK1,P57059,,hsa-miR-583,0.413021775148697,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|TargetRank|TargetSpy
PHLDA1,Q8WV24,,hsa-miR-3148,0.413002873604374,9,Very High,DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar
KLF6,Q99612,,hsa-miR-3910,0.412945946080653,10,Very High,Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|Mirza-G|RNAhybrid
ZFP36,P26651,,hsa-miR-934,0.412809256674476,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank
KLF6,Q99612,,hsa-miR-513a-5p,0.412683065301596,10,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|RNAhybrid
MAFF,Q9ULX9,,hsa-miR-1915-3p,0.412500908643247,13,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RepTar|RNAhybrid
SDC4,P31431,,hsa-miR-936,0.412447188585907,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetSpy
ATF3,P18847,,hsa-miR-16-5p,0.41228603567328,13,Very High,BCmicrO|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar|RNA22|RNAhybrid
KLF6,Q99612,,hsa-miR-218-5p,0.412089149272173,8,Very High,BCmicrO|Cupid|DIANA|MBStar|MirAncesTar|miRcode|miRTar2GO|RNAhybrid
JUNB,P17275,,hsa-miR-495-3p,0.411788434366024,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|MirTar|RNAhybrid
DUSP10,Q9Y6W6,,hsa-miR-106a-5p,0.411779042482563,12,Very High,BCmicrO|BiTargeting|DIANA|MBStar|microrna.org|MirAncesTar|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RNAhybrid|TargetRank
MAFF,Q9ULX9,,hsa-miR-150-5p,0.411511748616303,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|RNAhybrid|TargetRank
GPAM,Q9HCL2,,hsa-miR-1231,0.411481521768336,14,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|mirCoX|miRDB|MirMAP|MirSNP|Mirza-G|MultiMiTar|RepTar|TargetSpy
ZFP36,P26651,,hsa-miR-381-3p,0.411441925919994,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid
IRS2,Q9Y4H2,,hsa-miR-940,0.411275475192959,11,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RepTar
GPAM,Q9HCL2,,hsa-miR-182-5p,0.411224924817347,12,Very High,BCmicrO|BiTargeting|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|MultiMiTar|RepTar
GPAM,Q9HCL2,,hsa-miR-485-5p,0.410113522388709,9,Very High,BCmicrO|DIANA|ElMMo3|MAMI|MirAncesTar|miRDB|MirMAP|Mirza-G|RepTar
PHLDA1,Q8WV24,,hsa-miR-143-3p,0.409996213105469,9,Very High,BCmicrO|CoMeTa|MBStar|MirAncesTar|miRcode|mirCoX|miRTar2GO|MultiMiTar|RepTar
SIK1,P57059,,hsa-miR-661,0.409839940778781,11,Very High,BCmicrO|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|TargetRank
EGR1,P18146,,hsa-miR-30a-3p,0.409721098137312,10,Very High,Cupid|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|RNAhybrid
SIK1,P57059,,hsa-miR-18a-3p,0.409641001144269,7,Very High,MAMI|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar
IRS2,Q9Y4H2,,hsa-miR-539-5p,0.409279213833907,11,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|RepTar|TargetRank
PHLDA1,Q8WV24,,hsa-miR-548l,0.409197497172912,10,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|RepTar|TargetSpy
GPAM,Q9HCL2,,hsa-miR-921,0.408879137744038,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar|TargetRank|TargetSpy
IRS2,Q9Y4H2,,hsa-miR-548b-5p,0.408821484158121,11,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|TargetRank
SDC4,P31431,,hsa-miR-18a-5p,0.408616659641573,12,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid
SIK1,P57059,,hsa-miR-603,0.408587945995748,9,Very High,BCmicrO|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|TargetRank
IL1RN,P18510,,hsa-miR-650,0.408458261230715,13,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank
GPAM,Q9HCL2,,hsa-miR-138-5p,0.407946465717132,10,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|Mirza-G|MultiMiTar
DUSP10,Q9Y6W6,,hsa-miR-93-5p,0.407906757080383,10,Very High,BiTargeting|MBStar|microrna.org|miRcode|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RNAhybrid|TargetRank
MAFF,Q9ULX9,,hsa-miR-708-5p,0.406751970276251,13,Very High,BCmicrO|BiTargeting|CoMeTa|ElMMo3|MBStar|MirAncesTar|mirbase|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar|RNAhybrid
SYT7,O43581,,hsa-miR-519d-3p,0.406683187210163,10,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|MBStar|MirAncesTar|miRcode|MirMAP|RNAhybrid|TargetScan
IRS2,Q9Y4H2,,hsa-miR-548d-5p,0.406330558586508,11,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|TargetRank
DUSP10,Q9Y6W6,,hsa-miR-590-5p,0.406328025775275,11,Very High,BCmicrO|Cupid|DIANA|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|Mirza-G|MultiMiTar|RNAhybrid
ATF3,P18847,,hsa-miR-222-3p,0.406299581520728,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|RNA22|RNAhybrid
JUN,P05412,,hsa-miR-24-3p,0.406117730744068,15,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|PITA|RepTar|RNA22|RNAhybrid
SYT7,O43581,,hsa-miR-760,0.40598628031722,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank
KLF4,O43474,,hsa-miR-4465,0.405594968410143,7,Very High,DIANA|MBStar|miRcode|MirMAP|Mirza-G|RNAhybrid|TargetScan
LRRC31,Q6UY01,,hsa-miR-376b-3p,0.405463839696177,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank
SYT7,O43581,,hsa-miR-525-5p,0.405420903707,13,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirSNP|MultiMiTar|PACCMIT|RepTar|RNAhybrid|TargetRank
ZFP36,P26651,,hsa-miR-1277-5p,0.405326806506582,8,Very High,DIANA|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RNAhybrid
GPAM,Q9HCL2,,hsa-miR-485-3p,0.40507857421912,11,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|Mirza-G|RepTar|TargetRank|TargetSpy
KLF4,O43474,,hsa-miR-3119,0.404846477683012,10,Very High,DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RNAhybrid
SIK1,P57059,,hsa-miR-324-3p,0.404690338565122,11,Very High,BCmicrO|BiTargeting|ElMMo3|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|PITA|RepTar|TargetRank
MAFF,Q9ULX9,,hsa-miR-486-3p,0.404245613576022,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|PITA|RepTar|RNAhybrid|TargetRank
LRRC31,Q6UY01,,hsa-miR-182-5p,0.404020124526782,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid
KLF6,Q99612,,hsa-miR-548c-3p,0.403900438073714,11,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid
SYT7,O43581,,hsa-miR-665,0.403551219238749,11,Very High,BCmicrO|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetRank
SDC4,P31431,,hsa-miR-18b-5p,0.403433377951279,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid
MAFF,Q9ULX9,,hsa-miR-3064-5p,0.403200513433883,10,Very High,BiTargeting|DIANA|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|PACCMIT|RNAhybrid|TargetScan
PHLDA1,Q8WV24,,hsa-miR-383-5p,0.402707582804448,12,Very High,BCmicrO|BiTargeting|CoMeTa|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|RepTar
KLF6,Q99612,,hsa-miR-548aa,0.402221139504182,11,Very High,Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RNAhybrid
IRS2,Q9Y4H2,,hsa-miR-369-3p,0.402103353357202,11,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|Mirza-G|TargetRank
IGFBP2,P18065,,hsa-miR-513a-3p,0.402033330842491,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MirAncesTar|mirbase|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|PACCMIT|RNAhybrid
ATF3,P18847,,hsa-miR-424-5p,0.401396144836128,13,Very High,BCmicrO|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar|RNA22|RNAhybrid
KLF6,Q99612,,hsa-miR-577,0.401358822483505,11,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|Mirza-G|RNAhybrid
ZFP36,P26651,,hsa-miR-145-5p,0.401276916409207,14,Very High,BCmicrO|BiTargeting|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirSNP|RepTar|RNAhybrid|TargetRank
KLF6,Q99612,,hsa-miR-3941,0.401274850559021,9,Very High,Cupid|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid
KLF6,Q99612,,hsa-miR-324-5p,0.401179608232277,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|miRTar2GO|RepTar|RNAhybrid
MAFF,Q9ULX9,,hsa-miR-491-5p,0.401136959774619,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid
P4HA1,P13674,,hsa-miR-383-5p,0.401032268062624,10,Very High,BCmicrO|CoMeTa|Cupid|DIANA|MBStar|MirAncesTar|mirbase|miRcode|RepTar|RNAhybrid
PHLDA1,Q8WV24,,hsa-miR-361-5p,0.400455691936718,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|TargetSpy
IRS2,Q9Y4H2,,hsa-miR-548c-3p,0.400404228200991,9,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|Mirza-G|TargetRank
IRS2,Q9Y4H2,,hsa-miR-3686,0.400343855029121,8,Very High,Cupid|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|Mirza-G|PACCMIT
JUN,P05412,,hsa-miR-31-5p,0.399783593885695,11,Very High,BCmicrO|CoMeTa|MBStar|MirAncesTar|miRcode|miRTar2GO|MultiMiTar|PITA|RepTar|RNA22|RNAhybrid
SDC4,P31431,,hsa-miR-205-5p,0.399776918579679,11,Very High,CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank
IER3,P46695,,hsa-miR-194-5p,0.399764054349071,4,Very High,BCmicrO|CoMeTa|MAMI|RNAhybrid
IL1RN,P18510,,hsa-miR-515-5p,0.399064329583634,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MirAncesTar|mirbase|miRDB|MirMAP|MirSNP|Mirza-G|PITA|RNAhybrid
SYT7,O43581,,hsa-miR-361-3p,0.398698840955866,12,Very High,BCmicrO|BiTargeting|CoMeTa|ElMMo3|MirAncesTar|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetSpy
NR4A1,P22736,,hsa-miR-579-3p,0.398498316000017,12,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank
ATF3,P18847,,hsa-miR-15b-5p,0.398479914961481,14,Very High,BCmicrO|BiTargeting|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar|RNA22|RNAhybrid
GPAM,Q9HCL2,,hsa-miR-206,0.398106329034393,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RepTar
SIK1,P57059,,hsa-miR-519a-3p,0.397445274126165,7,Very High,BCmicrO|DIANA|ElMMo3|MirAncesTar|miRcode|MirMAP|MultiMiTar
KLF4,O43474,,hsa-let-7b-3p,0.3974271755373,10,Very High,Cupid|DIANA|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RNAhybrid
SYT7,O43581,,hsa-miR-486-3p,0.397376236224173,15,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|MultiMiTar|PACCMIT|PITA|RepTar|RNAhybrid
SDC4,P31431,,hsa-miR-31-5p,0.397268416056948,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid
JUN,P05412,,hsa-miR-758-3p,0.39707751806706,12,Very High,BiTargeting|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRDB|MirMAP|MultiMiTar|RepTar|RNA22|RNAhybrid
IER3,P46695,,hsa-miR-625-5p,0.39688843047843,15,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|mirbase|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|RepTar|RNAhybrid
DUSP10,Q9Y6W6,,hsa-miR-9-5p,0.396719423158419,11,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|RNA22|RNAhybrid
GPAM,Q9HCL2,,hsa-miR-212-3p,0.396693951363473,14,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|TargetRank
IRS2,Q9Y4H2,,hsa-miR-548n,0.396603042880573,11,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar
GPAM,Q9HCL2,,hsa-miR-186-5p,0.396291296432731,11,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|Mirza-G|TargetRank
EGR1,P18146,,hsa-miR-589-5p,0.396108394137618,12,Very High,Cupid|DIANA|MBStar|MirAncesTar|mirbase|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PITA|RNAhybrid
PHLDA1,Q8WV24,,hsa-miR-526b-5p,0.395899669821694,10,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|RepTar
EGR1,P18146,,hsa-miR-125b-2-3p,0.39581239721603,11,Very High,Cupid|DIANA|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RepTar|RNAhybrid
IRS2,Q9Y4H2,,hsa-miR-548l,0.395528959764599,11,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|TargetSpy
MYC,P01106,,hsa-let-7c-5p,0.39512874573601,9,Very High,BCmicrO|BiTargeting|Cupid|MAMI|microrna.org|MirAncesTar|mirbase|RepTar|RNAhybrid
GPAM,Q9HCL2,,hsa-miR-216a-3p,0.394850489760763,7,Very High,BiTargeting|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|TargetScan
KLF4,O43474,,hsa-let-7a-3p,0.394770316637872,10,Very High,Cupid|DIANA|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RNAhybrid
MAFF,Q9ULX9,,hsa-miR-4728-5p,0.394767510137682,10,Very High,BiTargeting|DIANA|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RNAhybrid
MYC,P01106,,hsa-miR-1304-5p,0.394600710492782,11,Very High,DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|PACCMIT|RepTar|RNAhybrid
KLF6,Q99612,,hsa-miR-876-3p,0.394048200405539,10,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|MirMAP|Mirza-G|RNAhybrid
EGR1,P18146,,hsa-miR-1224-5p,0.393980475926064,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|PITA|RepTar|RNAhybrid
MAFF,Q9ULX9,,hsa-miR-214-3p,0.393970517684263,13,Very High,DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank
NR4A1,P22736,,hsa-miR-544a,0.393503495502186,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|MirSNP|PACCMIT|RepTar|RNAhybrid
PHLDA1,Q8WV24,,hsa-miR-595,0.393223996782263,11,Very High,BCmicrO|BiTargeting|CoMeTa|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar
JUNB,P17275,,hsa-miR-3121-3p,0.393049880783925,10,Very High,DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|PACCMIT|RepTar|RNAhybrid
CYR61,O00622,,hsa-miR-524-5p,0.393048185413161,10,Very High,BCmicrO|Cupid|DIANA|MBStar|MirAncesTar|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank
