ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
8076417	0.9843	0.96996329	-3.79e-02	-5.7856	-4.86e-03	NDUFA6	NADH:ubiquinone oxidoreductase subunit A6
8070169	0.9843	0.96998945	3.78e-02	-5.7856	4.21e-03		
8160332	0.9843	0.9700488	3.78e-02	-5.7856	2.21e-03	MLLT3	MLLT3, super elongation complex subunit
8053761	0.9846	0.97032425	3.74e-02	-5.7856	4.43e-03		
7983413	0.9846	0.97037425	3.74e-02	-5.7856	2.32e-03	DUOX1	dual oxidase 1
8171533	0.9846	0.9704196	3.73e-02	-5.7856	1.11e-03		
8125750	0.9847	0.97062921	3.70e-02	-5.7856	2.60e-03	RPL12	ribosomal protein L12
8074712	0.9847	0.97064183	-3.70e-02	-5.7856	-3.87e-03	LOC102725072///POM121L10P///POM121L8P///POM121L1P	uncharacterized LOC102725072///POM121 transmembrane nucleoporin like 10, pseudogene///POM121 transmembrane nucleoporin like 8, pseudogene///POM121 transmembrane nucleoporin like 1, pseudogene
8046588	0.9847	0.97065112	3.70e-02	-5.7856	9.06e-04		
8154209	0.9847	0.97067244	3.70e-02	-5.7856	2.46e-03		
8165700	0.9848	0.97078019	-3.68e-02	-5.7856	-5.39e-03		
7953274	0.9848	0.97080269	-3.68e-02	-5.7856	-3.28e-03	KCNA1	potassium voltage-gated channel subfamily A member 1
8146525	0.9848	0.97086231	-3.67e-02	-5.7856	-1.61e-03		
8084904	0.9848	0.97087724	3.67e-02	-5.7856	2.55e-03	SDHAP2///SDHAP1///LOC220729	succinate dehydrogenase complex flavoprotein subunit A pseudogene 2///succinate dehydrogenase complex flavoprotein subunit A pseudogene 1///succinate dehydrogenase complex flavoprotein subunit A pseudogene
8149151	0.9849	0.97098258	3.66e-02	-5.7856	2.90e-03	LINC00965///LINC00965	long intergenic non-protein coding RNA 965///long intergenic non-protein coding RNA 965
8095703	0.9849	0.97109444	-3.65e-02	-5.7856	-3.24e-03		
8048725	0.9849	0.97113788	3.64e-02	-5.7856	4.93e-03	MOGAT1	monoacylglycerol O-acyltransferase 1
8147479	0.9849	0.97117029	-3.64e-02	-5.7856	-2.24e-03		
8102247	0.9849	0.97117678	-3.63e-02	-5.7856	-3.86e-03	RPL34-AS1	RPL34 antisense RNA 1 (head to head)
8165707	0.985	0.97128925	3.62e-02	-5.7856	4.82e-03		
8035120	0.985	0.97130618	-3.62e-02	-5.7856	-2.64e-03	EPS15L1	epidermal growth factor receptor pathway substrate 15 like 1
7951004	0.985	0.9713721	3.61e-02	-5.7856	3.97e-03	SMCO4	single-pass membrane protein with coiled-coil domains 4
7968632	0.985	0.9713989	3.61e-02	-5.7856	1.71e-03	SPG20-AS1	SPG20 antisense RNA 1
8160771	0.985	0.97141328	-3.61e-02	-5.7856	-1.35e-03	KIF24	kinesin family member 24
8086961	0.985	0.97145394	3.60e-02	-5.7856	1.84e-03	PFKFB4	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4
7953418	0.9852	0.97166342	3.57e-02	-5.7856	2.26e-03	LAG3	lymphocyte activating 3
8126173	0.9852	0.97170451	-3.57e-02	-5.7856	-1.99e-03	KCNK16	potassium two pore domain channel subfamily K member 16
8161904	0.9852	0.97175303	-3.56e-02	-5.7856	-9.26e-04		
7900639	0.9852	0.97178568	-3.56e-02	-5.7856	-2.40e-03	CFAP57	cilia and flagella associated protein 57
8022245	0.9852	0.97184607	3.55e-02	-5.7856	1.89e-03		
7935983	0.9854	0.97203378	-3.53e-02	-5.7856	-3.10e-03	PITX3	paired like homeodomain 3
8016128	0.9854	0.97211561	-3.52e-02	-5.7856	-2.49e-03	GFAP	glial fibrillary acidic protein
8087283	0.9854	0.9721988	-3.51e-02	-5.7857	-2.39e-03	QARS	glutaminyl-tRNA synthetase
8157139	0.9854	0.97228327	-3.50e-02	-5.7857	-2.93e-03		
8011212	0.9854	0.97231213	3.49e-02	-5.7857	3.52e-03	SDHC	succinate dehydrogenase complex subunit C
8170292	0.9854	0.9723452	3.49e-02	-5.7857	8.98e-04		
8026735	0.9854	0.97237677	3.48e-02	-5.7857	1.87e-03	GTPBP3	GTP binding protein 3 (mitochondrial)
8061272	0.9854	0.97240248	3.48e-02	-5.7857	1.65e-03	CFAP61	cilia and flagella associated protein 61
8034043	0.9854	0.9724085	3.48e-02	-5.7857	2.28e-03	S1PR5	sphingosine-1-phosphate receptor 5
8115941	0.9854	0.97245976	-3.47e-02	-5.7857	-2.27e-03	GPRIN1	G protein regulated inducer of neurite outgrowth 1
7920903	0.9854	0.9725016	-3.47e-02	-5.7857	-3.06e-03	SSR2	signal sequence receptor subunit 2
8002020	0.9854	0.97252226	3.47e-02	-5.7857	2.46e-03	TPPP3	tubulin polymerization promoting protein family member 3
8089026	0.9854	0.97253374	-3.46e-02	-5.7857	-9.85e-04	STX19	syntaxin 19
7958439	0.9854	0.97253948	3.46e-02	-5.7857	2.48e-03	USP30	ubiquitin specific peptidase 30
8013309	0.9855	0.97259788	3.46e-02	-5.7857	2.08e-03		
8103483	0.9856	0.97273939	-3.44e-02	-5.7857	-5.26e-03		
8124537	0.9856	0.97284002	-3.43e-02	-5.7857	-1.56e-03	HIST1H3J	histone cluster 1, H3j
8100015	0.9857	0.97296516	3.41e-02	-5.7857	2.05e-03	BEND4	BEN domain containing 4
8089729	0.9857	0.97297871	3.41e-02	-5.7857	1.90e-03	IGSF11	immunoglobulin superfamily member 11
8112613	0.9857	0.97300293	-3.40e-02	-5.7857	-2.83e-03		
8104621	0.9857	0.97300619	-3.40e-02	-5.7857	-4.10e-03	LINC00680-GUSBP4///LOC100133050///GUSBP9///GUSBP1///GUSBP3///GUSBP2///SMA5///SMA4///GUSBP3///SMA5///SMA4	LINC00680-GUSBP4 readthrough///glucuronidase beta pseudogene///glucuronidase, beta pseudogene 9///glucuronidase, beta pseudogene 1///glucuronidase, beta pseudogene 3///glucuronidase, beta pseudogene 2///glucuronidase beta pseudogene///glucuronidase beta pseudogene///glucuronidase, beta pseudogene 3///glucuronidase beta pseudogene///glucuronidase beta pseudogene
8008517	0.9857	0.97307054	-3.40e-02	-5.7857	-2.60e-03	NME1-NME2///NME1	NME1-NME2 readthrough///NME/NM23 nucleoside diphosphate kinase 1
8052667	0.9857	0.97314756	3.39e-02	-5.7857	2.52e-03		
7907008	0.9857	0.97317614	3.38e-02	-5.7857	2.88e-03		
8113120	0.9858	0.97324225	3.37e-02	-5.7857	4.50e-03		
7931152	0.9858	0.97329936	3.37e-02	-5.7857	2.01e-03		
8129693	0.9858	0.97333166	3.36e-02	-5.7857	1.59e-03		
8022976	0.9859	0.97346569	3.35e-02	-5.7857	1.89e-03	RIT2	Ras like without CAAX 2
8021824	0.986	0.97355471	3.33e-02	-5.7857	1.26e-03		
8097461	0.986	0.97364722	3.32e-02	-5.7857	5.14e-03	NOCT	nocturnin
7943573	0.986	0.9736809	-3.32e-02	-5.7857	-1.82e-03	LOC643923	uncharacterized LOC643923
7985221	0.9861	0.973829	3.30e-02	-5.7857	4.29e-03		
8060897	0.9861	0.97388609	3.29e-02	-5.7857	1.63e-03	PLCB4	phospholipase C beta 4
7965587	0.9861	0.97389213	-3.29e-02	-5.7857	-2.33e-03		
7993054	0.9862	0.97399162	-3.28e-02	-5.7857	-2.24e-03	SEC14L5	SEC14 like lipid binding 5
8153896	0.9862	0.97402006	-3.28e-02	-5.7857	-2.00e-03	ZNF34	zinc finger protein 34
8025584	0.9862	0.97406016	3.27e-02	-5.7857	1.85e-03	SNORD105	small nucleolar RNA, C/D box 105
8016806	0.9862	0.97414408	-3.26e-02	-5.7857	-2.98e-03		
8131496	0.9862	0.9741711	3.26e-02	-5.7857	2.42e-03	GLCCI1	glucocorticoid induced 1
8109748	0.9864	0.9743426	3.24e-02	-5.7857	1.33e-03		
7983890	0.9864	0.97439067	3.23e-02	-5.7857	1.93e-03	MYZAP///GCOM1	myocardial zonula adherens protein///GRINL1A complex locus 1
8096361	0.9865	0.97453502	3.21e-02	-5.7857	4.11e-03	HERC5	HECT and RLD domain containing E3 ubiquitin protein ligase 5
8041853	0.9868	0.97486121	3.17e-02	-5.7858	3.00e-03	EPCAM	epithelial cell adhesion molecule
8116400	0.9868	0.97486755	-3.17e-02	-5.7858	-3.06e-03		
8157582	0.9868	0.97489984	3.17e-02	-5.7858	3.59e-03	GSN	gelsolin
8131326	0.9868	0.97502081	3.15e-02	-5.7858	5.92e-03	SLC29A4	solute carrier family 29 member 4
8161166	0.9869	0.97510978	3.14e-02	-5.7858	2.37e-03	OR2S2	olfactory receptor family 2 subfamily S member 2 (gene/pseudogene)
8005166	0.9869	0.97513308	-3.14e-02	-5.7858	-3.80e-03	UBB	ubiquitin B
8170963	0.9869	0.97514512	-3.13e-02	-5.7858	-1.56e-03	FAM223A///FAM223B	family with sequence similarity 223 member A (non-protein coding)///family with sequence similarity 223 member B (non-protein coding)
8168420	0.9869	0.97523494	-3.12e-02	-5.7858	-1.77e-03	ZCCHC13	zinc finger CCHC-type containing 13
7992716	0.9869	0.97528151	-3.12e-02	-5.7858	-3.05e-03	PRSS41	protease, serine 41
7940508	0.9869	0.97529993	-3.11e-02	-5.7858	-2.09e-03	DAGLA	diacylglycerol lipase alpha
8148966	0.987	0.97537288	-3.11e-02	-5.7858	-2.28e-03	RPL23AP53	ribosomal protein L23a pseudogene 53
8022642	0.987	0.97542476	-3.10e-02	-5.7858	-1.16e-03		
8047036	0.987	0.97544639	-3.10e-02	-5.7858	-2.38e-03		
7997933	0.987	0.97551662	-3.09e-02	-5.7858	-2.73e-03	RPL13	ribosomal protein L13
8071554	0.987	0.97553662	-3.08e-02	-5.7858	-2.30e-03	CCDC116	coiled-coil domain containing 116
8170280	0.987	0.97557466	-3.08e-02	-5.7858	-1.03e-03		
7931281	0.987	0.97559565	-3.08e-02	-5.7858	-1.77e-03	FANK1	fibronectin type III and ankyrin repeat domains 1
8030181	0.987	0.97569127	-3.07e-02	-5.7858	-2.69e-03	CGB2///CGB1///CGB8///CGB7///CGB5///LHB///CGB3///CGB7	chorionic gonadotropin beta subunit 2///chorionic gonadotropin beta subunit 1///chorionic gonadotropin beta subunit 8///chorionic gonadotropin beta subunit 7///chorionic gonadotropin beta subunit 5///luteinizing hormone beta polypeptide///chorionic gonadotropin beta subunit 3///chorionic gonadotropin beta subunit 7
7963923	0.9874	0.97608655	-3.02e-02	-5.7858	-2.49e-03	SARNP	SAP domain containing ribonucleoprotein
7936590	0.9874	0.97616011	-3.01e-02	-5.7858	-2.60e-03	PRLHR	prolactin releasing hormone receptor
8016044	0.9875	0.97622227	-3.00e-02	-5.7858	-2.06e-03	ITGA2B	integrin subunit alpha 2b
8138598	0.9875	0.97633656	-2.98e-02	-5.7858	-8.48e-04		
7942596	0.9875	0.9763594	2.98e-02	-5.7858	2.06e-03	SERPINH1	serpin family H member 1
8155602	0.9876	0.97640692	2.98e-02	-5.7858	3.10e-03	LOC102725104///ANKRD20A21P///LOC101059935///ANKRD20A12P///ANKRD20A8P///ANKRD20A4///ANKRD20A2///ANKRD20A3///ANKRD20A5P///ANKRD20A1	putative ankyrin repeat domain-containing protein 20A12 pseudogene///ankyrin repeat domain 20 family member A21, pseudogene///ankyrin repeat domain-containing protein 18A-like///ankyrin repeat domain 20 family member A12, pseudogene///ankyrin repeat domain 20 family member A8, pseudogene///ankyrin repeat domain 20 family member A4///ankyrin repeat domain 20 family member A2///ankyrin repeat domain 20 family member A3///ankyrin repeat domain 20 family member A5, pseudogene///ankyrin repeat domain 20 family member A1
8066461	0.9876	0.97647533	-2.97e-02	-5.7858	-2.44e-03	TOMM34	translocase of outer mitochondrial membrane 34
7974533	0.9878	0.97673206	-2.93e-02	-5.7858	-1.98e-03	PELI2	pellino E3 ubiquitin protein ligase family member 2
7991138	0.9878	0.97676689	-2.93e-02	-5.7858	-2.27e-03	NMB	neuromedin B
8050425	0.9878	0.97677261	2.93e-02	-5.7858	1.95e-03		
8154719	0.9878	0.97684741	2.92e-02	-5.7858	1.26e-03		
8163825	0.9879	0.97694216	2.91e-02	-5.7858	1.99e-03	TRAF1	TNF receptor associated factor 1
8073379	0.9879	0.9770257	-2.90e-02	-5.7858	-2.36e-03	L3MBTL2	L3MBTL2 polycomb repressive complex 1 subunit
8008682	0.9879	0.97703439	-2.90e-02	-5.7858	-1.64e-03	MSI2	musashi RNA binding protein 2
8057803	0.9879	0.97705566	2.89e-02	-5.7858	1.10e-03	TMEFF2	transmembrane protein with EGF like and two follistatin like domains 2
8160431	0.9879	0.97710485	-2.89e-02	-5.7858	-1.24e-03	MIR31HG	MIR31 host gene
8138776	0.988	0.97717615	-2.88e-02	-5.7858	-3.04e-03	HIBADH	3-hydroxyisobutyrate dehydrogenase
8136469	0.988	0.97724434	2.87e-02	-5.7858	6.75e-03		
8150099	0.988	0.97732773	2.86e-02	-5.7858	1.88e-03	MBOAT4	membrane bound O-acyltransferase domain containing 4
7958524	0.9881	0.97745324	2.84e-02	-5.7858	9.46e-04	MYO1H	myosin IH
8084423	0.9882	0.97750877	2.84e-02	-5.7858	3.13e-03	PSMD2	proteasome 26S subunit, non-ATPase 2
8103975	0.9882	0.97754153	2.83e-02	-5.7859	4.89e-03	SLED1	proteoglycan 3 pseudogene
7995523	0.9883	0.97780019	-2.80e-02	-5.7859	-2.08e-03		
8053574	0.9883	0.97783174	-2.80e-02	-5.7859	-1.08e-03		
8048272	0.9883	0.97794507	-2.78e-02	-5.7859	-1.69e-03	CATIP	ciliogenesis associated TTC17 interacting protein
8161648	0.9883	0.97798077	2.78e-02	-5.7859	3.38e-03	KLF9	Kruppel like factor 9
8107720	0.9883	0.97800401	2.77e-02	-5.7859	1.18e-03	LOC100131792	uncharacterized LOC100131792
8133582	0.9883	0.97802079	-2.77e-02	-5.7859	-1.38e-03	SPDYE16///SPDYE2B///SPDYE6///SPDYE8P///SPDYE2///SPDYE3///SPDYE7P///SPDYE1	speedy/RINGO cell cycle regulator family member E16///speedy/RINGO cell cycle regulator family member E2B///speedy/RINGO cell cycle regulator family member E6///speedy/RINGO cell cycle regulator family member E8, pseudogene///speedy/RINGO cell cycle regulator family member E2///speedy/RINGO cell cycle regulator family member E3///speedy/RINGO cell cycle regulator family member E7, pseudogene///speedy/RINGO cell cycle regulator family member E1
8143961	0.9883	0.9780246	2.77e-02	-5.7859	2.43e-03	PRKAG2	protein kinase AMP-activated non-catalytic subunit gamma 2
8145609	0.9883	0.97802918	-2.77e-02	-5.7859	-8.18e-04		
8090341	0.9883	0.97803409	2.77e-02	-5.7859	5.73e-03		
8121300	0.9883	0.97804183	-2.77e-02	-5.7859	-2.67e-03	QRSL1	glutaminyl-tRNA synthase (glutamine-hydrolyzing)-like 1
7960889	0.9883	0.97805705	2.77e-02	-5.7859	2.70e-03		
8098498	0.9883	0.97813873	2.76e-02	-5.7859	1.26e-03		
8031768	0.9883	0.97817577	-2.75e-02	-5.7859	-1.58e-03	ZIK1	zinc finger protein interacting with K protein 1
7912882	0.9883	0.97821131	-2.75e-02	-5.7859	-2.25e-03		
7924897	0.9884	0.97827976	-2.74e-02	-5.7859	-1.49e-03	CCSAP	centriole, cilia and spindle associated protein
8059687	0.9885	0.97842302	2.72e-02	-5.7859	2.72e-03		
8074286	0.9885	0.97845323	2.72e-02	-5.7859	2.58e-03	MICAL3	microtubule associated monooxygenase, calponin and LIM domain containing 3
7984319	0.9885	0.97855041	-2.70e-02	-5.7859	-2.58e-03	MAP2K1	mitogen-activated protein kinase kinase 1
8064302	0.9888	0.9788628	-2.67e-02	-5.7859	-2.46e-03	PCMTD2	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2
8065363	0.9888	0.97887967	-2.66e-02	-5.7859	-1.60e-03	LINC00656	long intergenic non-protein coding RNA 656
8031145	0.9889	0.97900261	-2.65e-02	-5.7859	-1.50e-03	TSEN34	tRNA splicing endonuclease subunit 34
8057821	0.9889	0.97906684	-2.64e-02	-5.7859	-8.81e-04	DNAH7	dynein axonemal heavy chain 7
7915995	0.9891	0.97926569	-2.61e-02	-5.7859	-1.89e-03	FAF1	Fas associated factor 1
8117630	0.9892	0.97944947	-2.59e-02	-5.7859	-1.52e-03	ZNF165	zinc finger protein 165
8137865	0.9893	0.97955119	2.58e-02	-5.7859	2.33e-03	GNA12	G protein subunit alpha 12
8086494	0.9893	0.97958947	-2.57e-02	-5.7859	-2.11e-03	ZNF852	zinc finger protein 852
8118981	0.9893	0.9796502	2.57e-02	-5.7859	1.67e-03	ARMC12	armadillo repeat containing 12
8177669	0.9894	0.97968993	2.56e-02	-5.7859	2.87e-03	LINC00680-GUSBP4///LOC100133050///GUSBP9///GUSBP1///GUSBP3///GUSBP2///SMA5///SMA4///GUSBP3///SMA5///SMA4	LINC00680-GUSBP4 readthrough///glucuronidase beta pseudogene///glucuronidase, beta pseudogene 9///glucuronidase, beta pseudogene 1///glucuronidase, beta pseudogene 3///glucuronidase, beta pseudogene 2///glucuronidase beta pseudogene///glucuronidase beta pseudogene///glucuronidase, beta pseudogene 3///glucuronidase beta pseudogene///glucuronidase beta pseudogene
7911248	0.9896	0.9799543	-2.53e-02	-5.7859	-9.16e-04	OR2L5	olfactory receptor family 2 subfamily L member 5
7923231	0.9896	0.98002373	-2.52e-02	-5.7859	-7.50e-04		
8039144	0.9897	0.98011337	2.51e-02	-5.7859	3.15e-03	TMC4	transmembrane channel like 4
8008914	0.9897	0.98012893	-2.51e-02	-5.7859	-1.31e-03	C17orf64	chromosome 17 open reading frame 64
8029299	0.9897	0.98017897	2.50e-02	-5.7859	1.72e-03		
7947358	0.9897	0.98025375	2.49e-02	-5.7859	2.93e-03	TPT1-AS1	TPT1 antisense RNA 1
8075310	0.9897	0.98025395	-2.49e-02	-5.7859	-1.84e-03	LIF	leukemia inhibitory factor
7897132	0.9898	0.98036303	2.48e-02	-5.7859	1.52e-03	PRDM16	PR/SET domain 16
7977075	0.9898	0.98043072	-2.47e-02	-5.7859	-2.68e-03	SNORA28	small nucleolar RNA, H/ACA box 28
7998931	0.9898	0.98045662	-2.46e-02	-5.7859	-1.44e-03	ZNF200	zinc finger protein 200
7920196	0.9898	0.98053979	2.45e-02	-5.7859	1.35e-03	SPRR2D	small proline rich protein 2D
8123044	0.9898	0.98055275	2.45e-02	-5.7859	1.59e-03	TULP4	tubby like protein 4
8155942	0.9898	0.98057308	-2.45e-02	-5.7859	-2.25e-03	FOXB2	forkhead box B2
8082643	0.9898	0.98059756	-2.45e-02	-5.7859	-1.32e-03	NEK11	NIMA related kinase 11
7983298	0.9898	0.98069337	-2.43e-02	-5.7859	-2.01e-03	SERF2-C15ORF63///HYPK	SERF2-C15orf63 readthrough///huntingtin interacting protein K
8178508	0.9898	0.98070291	-2.43e-02	-5.7859	-1.65e-03	ATP6V1G2-DDX39B///ATP6V1G2	ATP6V1G2-DDX39B readthrough (NMD candidate)///ATPase H+ transporting V1 subunit G2
8149345	0.9898	0.98077771	2.42e-02	-5.786	2.15e-03		
7971862	0.9898	0.98078206	2.42e-02	-5.786	2.22e-03		
8146092	0.99	0.9809777	2.40e-02	-5.786	1.25e-03	IDO1	indoleamine 2,3-dioxygenase 1
8002967	0.9901	0.98112982	2.38e-02	-5.786	1.05e-03		
8172658	0.9902	0.98125606	2.36e-02	-5.786	1.23e-03		
8097457	0.9902	0.98127539	-2.36e-02	-5.786	-8.10e-04		
8015173	0.9902	0.98135829	-2.35e-02	-5.786	-1.21e-03	KRTAP3-1	keratin associated protein 3-1
7930148	0.9902	0.98138053	2.35e-02	-5.786	2.54e-03	SFXN2	sideroflexin 2
8051924	0.9902	0.98139388	2.35e-02	-5.786	6.24e-04		
8026420	0.9903	0.9815634	2.32e-02	-5.786	1.83e-03		
7976874	0.9903	0.98158256	-2.32e-02	-5.786	-7.82e-04		
8085970	0.9903	0.98161962	2.32e-02	-5.786	1.17e-03		
8048595	0.9903	0.981627	-2.32e-02	-5.786	-1.63e-03	GMPPA	GDP-mannose pyrophosphorylase A
8069340	0.9903	0.98166647	2.31e-02	-5.786	2.04e-03	YBEY	ybeY metallopeptidase (putative)
8004938	0.9903	0.98173517	2.30e-02	-5.786	1.35e-03		
7906475	0.9903	0.98174203	2.30e-02	-5.786	1.72e-03	FCRL6	Fc receptor like 6
7946853	0.9904	0.98187119	-2.29e-02	-5.786	-1.34e-03	KCNJ11	potassium voltage-gated channel subfamily J member 11
8043583	0.9904	0.9819178	2.28e-02	-5.786	2.03e-03	STARD7-AS1	STARD7 antisense RNA 1
7929282	0.9905	0.98207332	-2.26e-02	-5.786	-3.18e-03	HHEX	hematopoietically expressed homeobox
8055952	0.9905	0.98209013	-2.26e-02	-5.786	-3.52e-03	NR4A2	nuclear receptor subfamily 4 group A member 2
8149399	0.9905	0.98209258	-2.26e-02	-5.786	-2.32e-03	LONRF1	LON peptidase N-terminal domain and ring finger 1
8092095	0.9905	0.98216031	2.25e-02	-5.786	2.43e-03	TNIK	TRAF2 and NCK interacting kinase
7956524	0.9906	0.98226666	2.24e-02	-5.786	1.53e-03	PIP4K2C	phosphatidylinositol-5-phosphate 4-kinase type 2 gamma
8137826	0.9906	0.98228694	2.23e-02	-5.786	1.84e-03	MRM2	mitochondrial rRNA methyltransferase 2
8105631	0.9906	0.98232002	2.23e-02	-5.786	1.54e-03		
7952036	0.9907	0.98252886	-2.20e-02	-5.786	-1.94e-03	MPZL3	myelin protein zero like 3
7982587	0.9907	0.98253353	-2.20e-02	-5.786	-1.78e-03	C15orf53	chromosome 15 open reading frame 53
8050352	0.9907	0.98254532	-2.20e-02	-5.786	-1.35e-03	NTSR2	neurotensin receptor 2
7945084	0.9907	0.98256307	2.20e-02	-5.786	1.49e-03		
7948606	0.9907	0.98256731	-2.20e-02	-5.786	-2.29e-03	TMEM258	transmembrane protein 258
8017057	0.9907	0.98258755	2.20e-02	-5.786	1.06e-03	C17orf47	chromosome 17 open reading frame 47
7980096	0.9907	0.98266949	-2.19e-02	-5.786	-3.98e-03	ALDH6A1	aldehyde dehydrogenase 6 family member A1
8158022	0.9908	0.98281865	-2.17e-02	-5.786	-1.19e-03	ZNF79	zinc finger protein 79
8092404	0.9908	0.98288259	2.16e-02	-5.786	1.22e-03	MAP6D1	MAP6 domain containing 1
8013947	0.9909	0.98296295	2.15e-02	-5.786	1.52e-03	CORO6	coronin 6
8057713	0.9909	0.98296621	-2.15e-02	-5.786	-7.02e-04	MSTN	myostatin
8005064	0.9909	0.98303806	2.14e-02	-5.786	1.21e-03	ARHGAP44	Rho GTPase activating protein 44
7911435	0.9909	0.98311239	2.13e-02	-5.786	1.70e-03	FAM132A	family with sequence similarity 132 member A
8025476	0.991	0.9832113	-2.12e-02	-5.786	-1.25e-03	OR7E24	olfactory receptor family 7 subfamily E member 24
8043747	0.991	0.98324512	2.11e-02	-5.786	8.06e-04	VWA3B	von Willebrand factor A domain containing 3B
8139905	0.991	0.98328056	-2.11e-02	-5.786	-1.49e-03		
8083895	0.991	0.98329009	-2.11e-02	-5.786	-8.52e-04		
7907079	0.991	0.98331917	2.10e-02	-5.786	1.28e-03	RCSD1	RCSD domain containing 1
8031238	0.991	0.98342017	-2.09e-02	-5.786	-1.42e-03	LILRB4	leukocyte immunoglobulin like receptor B4
8022118	0.991	0.98342551	-2.09e-02	-5.786	-1.73e-03	EPB41L3	erythrocyte membrane protein band 4.1 like 3
8082523	0.991	0.98344455	2.09e-02	-5.786	1.49e-03	IFT122	intraflagellar transport 122
7909603	0.991	0.98347606	2.08e-02	-5.786	1.52e-03	NENF	neudesin neurotrophic factor
8174507	0.991	0.98348865	2.08e-02	-5.786	1.63e-03	SNORD96B	small nucleolar RNA, C/D box 96B
8085529	0.9911	0.98367344	2.06e-02	-5.786	6.14e-04		
8049271	0.9911	0.98369294	-2.06e-02	-5.786	-1.24e-03	ATG16L1	autophagy related 16 like 1
8164692	0.9912	0.98381899	-2.04e-02	-5.786	-1.37e-03	RAPGEF1	Rap guanine nucleotide exchange factor 1
8005202	0.9913	0.98398325	-2.02e-02	-5.786	-1.97e-03	SNORD49A	small nucleolar RNA, C/D box 49A
8177788	0.9913	0.98401062	2.02e-02	-5.786	1.86e-03	HLA-H///HLA-F///HLA-E///HLA-B///HLA-A///HLA-A	major histocompatibility complex, class I, H (pseudogene)///major histocompatibility complex, class I, F///major histocompatibility complex, class I, E///major histocompatibility complex, class I, B///major histocompatibility complex, class I, A///major histocompatibility complex, class I, A
8018694	0.9913	0.98401336	-2.02e-02	-5.786	-1.79e-03	PRPSAP1	phosphoribosyl pyrophosphate synthetase associated protein 1
7941059	0.9913	0.98401721	2.02e-02	-5.786	1.17e-03	LOC100996455	uncharacterized LOC100996455
7913938	0.9914	0.98418358	1.99e-02	-5.786	1.47e-03	AIM1L	absent in melanoma 1-like
7902861	0.9914	0.98419857	1.99e-02	-5.786	1.32e-03	LRRC8B	leucine rich repeat containing 8 family member B
8010426	0.9914	0.9843051	-1.98e-02	-5.786	-1.25e-03	RNF213	ring finger protein 213
8133042	0.9915	0.98435605	1.97e-02	-5.786	7.32e-04	ZNF679	zinc finger protein 679
8063386	0.9916	0.98451198	-1.95e-02	-5.786	-2.71e-03	CEBPB	CCAAT/enhancer binding protein beta
8086607	0.9916	0.98452367	1.95e-02	-5.786	2.00e-03	LTF	lactotransferrin
7924712	0.9916	0.98457325	-1.95e-02	-5.786	-7.44e-04	LIN9	lin-9 DREAM MuvB core complex component
8040265	0.9916	0.98461048	-1.94e-02	-5.786	-1.62e-03	KCNF1	potassium voltage-gated channel modifier subfamily F member 1
8179103	0.9916	0.98461926	1.94e-02	-5.786	1.79e-03	HLA-H///HLA-F///HLA-E///HLA-B///HLA-A///HLA-A	major histocompatibility complex, class I, H (pseudogene)///major histocompatibility complex, class I, F///major histocompatibility complex, class I, E///major histocompatibility complex, class I, B///major histocompatibility complex, class I, A///major histocompatibility complex, class I, A
